tweet_id,tweet_url,tweet_date,tweet_conversation_id,reply_count,like_count,tweet
1608480572577558528,https://twitter.com/90nilbak/status/1608480572577558528,2022-12-29 15:10:27+00:00,1608476187080245248,0,21,"@detikcom Ga federasi ga penontonya goblok semua. Bubarin PSSI, ga usah ada sepak bola di Indonesia."
1608444224831356928,https://twitter.com/himawanan/status/1608444224831356928,2022-12-29 12:46:01+00:00,1608300489439051777,1,79,"@detikcom Dari kering basah kering sampe basah lagi, aju nice yang ga kelar kelar bikin suara abis wkwkw"
1608431131258687488,https://twitter.com/JogeloJomrono/status/1608431131258687488,2022-12-29 11:53:59+00:00,1608409260659982339,18,167,"@detikcom Bagus ayo mbo sambo sekalian buka semua kasus :
-KM-50
-tragedi Mei 2019
-mafia tambang
-mafia narkoba
-mafia judi
-buku sampul merah KPK
-kebakaran Gd Jakgung

Gelar tikar lihat sinetron makin seruuu!!👏👏"
1608429146212020228,https://twitter.com/hokagezamop/status/1608429146212020228,2022-12-29 11:46:06+00:00,1608409260659982339,0,164,"@detikcom Yaudah sih kasih aja yang dia ingin dipecat secara hormat, udahnya tembak aja sesuai dengan apa yang dia lakuin."
1608428997804961797,https://twitter.com/Irvaninsanulm/status/1608428997804961797,2022-12-29 11:45:30+00:00,1608409260659982339,1,35,"@detikcom Langsung ditembak mati skarang juga aja lo ini tu, capek ama tingkahnya"
1608424172593754114,https://twitter.com/tandaburuk/status/1608424172593754114,2022-12-29 11:26:20+00:00,1608409260659982339,1,91,@detikcom Artinya: “Pada hari ini Kami tutup mulut mereka; tangan mereka akan berkata kepada Kami dan kaki mereka akan memberi kesaksian terhadap apa yang dahulu mereka kerjakan.” (Surat Yasin: 65).
1608423900366635008,https://twitter.com/vernunline/status/1608423900366635008,2022-12-29 11:25:15+00:00,1608300489439051777,2,292,@detikcom Aju nice 12x ditengan hujan badai 🤟🏻
1608421959645421568,https://twitter.com/RickHardy33/status/1608421959645421568,2022-12-29 11:17:32+00:00,1608409260659982339,1,66,"@detikcom Dia pengennya abis bunuh anak buah, naik pangkat.. bahaya makhluk begini, mending cepet eksekusi.."
1608416485743161344,https://twitter.com/amarul_ilham/status/1608416485743161344,2022-12-29 10:55:47+00:00,1608409260659982339,1,56,"@detikcom Aneh bener ni orang wkwk, udah salah ngebunuh orang, menjatuhkan nama institusi Polri, banyak merusak karir anak buahnya. Katanya mau bertanggung jawab. Tapi malah bikin gara” lagi. Apa ngga malu tuh ya manusia spt itu wkwk"
1608415728407048194,https://twitter.com/richosyahroel/status/1608415728407048194,2022-12-29 10:52:47+00:00,1608409260659982339,0,82,@detikcom Bukan nya dia bilang bakal terima apapun hasil keputusan banding dari sidang kode etik waktu itu.. Kok malah berubah.. Ini orang ga bisa dipercaya omongan nya..
1608384215586074627,https://twitter.com/tanel_1811/status/1608384215586074627,2022-12-29 08:47:33+00:00,1608340105705541632,0,22,"@detikcom gara2 prediksi BRIN makanya hampir semua org jabodetabek berdoa spy ga kejadian.. lah begitu beneran ga kejadian kok malah nyalahin BRIN bukannya malah seneng krn doanya terkabul, aya2 wae 😆"
1608383397533208577,https://twitter.com/tanel_1811/status/1608383397533208577,2022-12-29 08:44:18+00:00,1608340105705541632,2,40,@detikcom kalo ga ada info dr BRIN kmrn2 mungkin ga ada tuh antisipasi dr pemprov DKI n TNI AU utk nyebar garem di langit.. bersyukur dong udh ada yg kasih info sblm kejadian bukannya malah dihujat 😉
1608382881587662848,https://twitter.com/J92251/status/1608382881587662848,2022-12-29 08:42:15+00:00,1608374886702907392,1,21,"@detikcom Makin bertingkah ni orang pas bebas?
Gila hukum ga kena buat para pesohor?
Hakim nya dungu,tempatnya diacak2 ga ada koar sama sekali?"
1608365638095101952,https://twitter.com/ChriztMazon141/status/1608365638095101952,2022-12-29 07:33:44+00:00,1608347698926600192,1,11,"@detikcom Woooouuu....majelis hakim abis ini pesta,,sama dijamu nih pasti..hahaha"
1608362853576347648,https://twitter.com/foggen_/status/1608362853576347648,2022-12-29 07:22:40+00:00,1608340105705541632,0,63,"@detikcom Padahal, prediksi bencana yang paling baik adalah ketika tidak terjadi."
1608356589408505858,https://twitter.com/cecep_so07/status/1608356589408505858,2022-12-29 06:57:47+00:00,1608347698926600192,0,25,@detikcom Auto ngebacot lagi ini mah bikin risih satu RI😅
1608347185523097601,https://twitter.com/afrezazfa/status/1608347185523097601,2022-12-29 06:20:25+00:00,1608340105705541632,0,57,"@detikcom Mungkin memang benar akan terjadi awalnya tapi sudah dilakukan modifikasi cuaca oleh bnpb atau instansi lain, karena yg penting kan gak sampai kejadian"
1608342831210299392,https://twitter.com/ballambinlove/status/1608342831210299392,2022-12-29 06:03:07+00:00,1608340105705541632,0,29,"@detikcom Soal info iklim, gempa dll percaya pada @infoBMKG , badan atau lembaga sejenis kalau punya info yg sama serahkan/ koordinasi dgn BMKG dan biar BMKG yg publikasikan, banyak sumber dari dalam sah2 saja, tapi keluar cukup satu"
1608340817298755584,https://twitter.com/annisaoct/status/1608340817298755584,2022-12-29 05:55:07+00:00,1608340105705541632,2,27,"@detikcom Padahal yang namanya prediksi kan belum tentu bener ya, jadi kalo salah ya gapapa, yang penting kan kita tetep waspada."
1608294844715212801,https://twitter.com/Suko_Wiharjo/status/1608294844715212801,2022-12-29 02:52:26+00:00,1608031686226329600,2,27,"@detikcom Perilaku bundir.a mewakili keinginan banyak orang yg belum seberani mas RS..

Semoga kebaikanmu didunia ini, membantu perjalananmu didunia Selanjutnya. 🤲🏻

Fafifu.. Anggapan negatif untukmu, Karna dosamu bukan urusanku. 
Bagiku aksimu adalah penolakan penjajahan dari dalam."
1608286286653030401,https://twitter.com/scchrnn/status/1608286286653030401,2022-12-29 02:18:25+00:00,1608031686226329600,0,35,@detikcom bisa ya ortu ga tau dan gamau tau perasaan atau keinginan anaknya. sedih banget.
1608120960288444417,https://twitter.com/gojosaneko/status/1608120960288444417,2022-12-28 15:21:29+00:00,1607953409050542080,0,32,"@detikcom ini bocah emang biadab aja,bukan karna alkohol dan film porno.
tadi sempet lihat di tv dia udah memperkosa si ibu 2x di tahun 2021 dan 2022 lalu sering ngerampok uang si ibu,sering ngancam mau bunuh si ibu juga. kayaknya sudah tidak ada si ayah karna gak disebut diberitanya."
1608117886538887168,https://twitter.com/keteklembab/status/1608117886538887168,2022-12-28 15:09:16+00:00,1607953409050542080,0,18,"@detikcom Buat tahanan lainnya yg didalam, saya nitip pesen ya, orang ini siksa sampe mati. Saya menantikan beritanya yg akan datang. 🙏🏾"
1608109579724029953,https://twitter.com/dwi_ferdianidwi/status/1608109579724029953,2022-12-28 14:36:15+00:00,1608097780295254018,2,169,"@detikcom Innalillahi wainaillahi rojiun, selamat jalan Pak ogah.... Terima kasih sudah banyak menghibur kami di masa kecil dulu. Kini saatnya kami mengenang dan mendoamu, semoga engkau tenang di surga sana, Aamiin"
1608079024827531270,https://twitter.com/liffitrindewor/status/1608079024827531270,2022-12-28 12:34:50+00:00,1607953409050542080,1,51,"@detikcom Ini yg diistilahkan sbg “shadow actor”. Kasus pelecehan, perkosaan dan pembullyan. Pelaku dapet ide dari mna? Pornografi! maka seluruh yg terlibat sbg bagian pornografi itu adlh pelaku bayangan dr kasus yg terjadi."
1608067454680600584,https://twitter.com/krismawd/status/1608067454680600584,2022-12-28 11:48:52+00:00,1607953409050542080,0,14,@detikcom Blok utek kok gur islik ae sg dipikir
1608057269962563587,https://twitter.com/preciouszzar/status/1608057269962563587,2022-12-28 11:08:24+00:00,1607999077609836545,5,23,"@detikcom Mirip banget sama kakak gue, tiba2 jatoh pas nyiram air dari selang… habis itu kejang, muntah, terus ke icu, malemnya langsung operasi untuk ngeluarin darah yg menyumbat di otak, tempurung otaknya dibelah terus disimpen di perut sebelah kanan"
1608050788710100995,https://twitter.com/faisyavira/status/1608050788710100995,2022-12-28 10:42:38+00:00,1607953409050542080,0,13,"@detikcom Mau anak perempuan atau laki-laki sama susah dan mengkhawatirkannya sih zaman sekarang. Yg sdh menikah tp blm pny anak gausah nangis nangis iri atau ngeluh, bnyk bnyk belajar aja dulu."
1608045664482787331,https://twitter.com/ferdymad1/status/1608045664482787331,2022-12-28 10:22:17+00:00,1607999077609836545,10,152,"@detikcom ""diobservasi"" bukan ""di observasi""

Sebaiknya Jurnalis Detik mengikuti pelatihan2 Bahasa Indonesia.
Atau buka2 lagi buku Bahas Indonesia waktu sekolah dulu.😉

@DetiknewsID"
1608039853949857792,https://twitter.com/Reby_10/status/1608039853949857792,2022-12-28 09:59:11+00:00,1607999077609836545,0,28,"@detikcom Semoga lekas sehat mas @indrabektiasli, hari minggu lalu ga sengaja ketemu di gancit, padahal tatap2an mata cuma sengaja pura2 diem aja ga negur biar ga rame yg samperin, soalnya mas bekti lagi sama keluarga, psti ingin bebas dari penggemar dlu 🙏🏻🙏🏻"
1608036936551387137,https://twitter.com/jadid_amar/status/1608036936551387137,2022-12-28 09:47:36+00:00,1608031686226329600,2,20,"@detikcom Perempuan kalo menikah harus atas persetujuan wali

Wali = yang menghidupi nya dari kecil.

Wali = ayah kandung, paman, siapa yang menghidupi nya

Kalo cowo

Nikah gak perlu restu orangtua

Asal pas nikah gak pake biaya orangtua, silakan cari sendiri. Tapi uang pake uang sendiri"
1608008613012045828,https://twitter.com/IrvaniManalu/status/1608008613012045828,2022-12-28 07:55:03+00:00,1607999077609836545,26,73,@detikcom Kenapa kebanyakan orang sangat sering terserang pecah/pendarahan di otak saat di kamar mandi ya? Ada penjelasan mungkin dari yang mengetahui perihal tersebut.
1608007226807189504,https://twitter.com/rifaie_soul/status/1608007226807189504,2022-12-28 07:49:32+00:00,1607953409050542080,21,74,@detikcom Gak pernah ada berita bagus dari provinsi tempat gw tinggal ini emang
1607995269542735872,https://twitter.com/SiaranBolaLive/status/1607995269542735872,2022-12-28 07:02:02+00:00,1607953409050542080,16,118,"@detikcom Yang begini bisa gak kepalanya dilepas saja dari lehernya, tapi pelan2 saja."
1607982865115131904,https://twitter.com/4lee80/status/1607982865115131904,2022-12-28 06:12:44+00:00,1607966672207417345,0,24,"@detikcom Esensi perbaikan transportasi umum adalah agar pemilik mobil pribadi pindah ke transportasi umum, ini malah buat kebijakan agar orang-orang balik memakai kendaraan pribadi, kan Goblok"
1607980772081930240,https://twitter.com/alxfredrk/status/1607980772081930240,2022-12-28 06:04:25+00:00,1607969092056616962,4,9,@detikcom latto latto = aku yahudi
1607979424070373376,https://twitter.com/tia_r77/status/1607979424070373376,2022-12-28 05:59:04+00:00,1607953409050542080,0,84,"@detikcom Neraka pun gua rasa gak sudi nerima ni orang, ibu kandung loh,orang yang udah lahirin, dibunuh 10kali pun gua rasa kurang."
1607976875326058496,https://twitter.com/kazenoshippo/status/1607976875326058496,2022-12-28 05:48:56+00:00,1607953409050542080,7,94,"@detikcom Tanpa bermaksud menyalahkan korban (ibunya), gak bisa dipungkiri ini akibat kegagalan pendidikan di Indonesia. Baik di sekolah maupun keluarga. Dari kecil anak udah dikasih HP, gak dikontrol, gak dididik, akhirnya kecanduan nonton bokep/game/judi online sampai hilang akal sehat."
1607973084681883648,https://twitter.com/Gn_nRZN/status/1607973084681883648,2022-12-28 05:33:52+00:00,1607952072191655941,0,51,"@detikcom ini yg goblok siapa si? 🤨 biar kata gue sekolah ga setinggi beliau tp logika msh lmyn berfungsi kok, knp pandangan luar jd lbh di prioritaskan dibanding mikirin gmn caranya spy para koruptor &amp; calon²nya bisa jera &amp; takut? 🤨 tp apalah daya gue yg cm rkyt jelata ini cm bs komen🙄"
1607961244627251201,https://twitter.com/ata0923/status/1607961244627251201,2022-12-28 04:46:49+00:00,1607953409050542080,2,13,"@detikcom potong titit nya n kalo ada yg bilang melanggar ham,orang yg bilang itu jg harus ikut di potong titit nya."
1607959747218792451,https://twitter.com/PaulusWijaya007/status/1607959747218792451,2022-12-28 04:40:52+00:00,1607955361041993730,0,19,"@detikcom Makin maju suatu negara, makin mudah peraturannya 

Makin mundur suatu negara, makin ribet peraturannya 

Terbukti di era Jokowi, Indonesia mundur"
1607957499919093761,https://twitter.com/SaeYuu_/status/1607957499919093761,2022-12-28 04:31:57+00:00,1607952072191655941,0,31,"@detikcom Memberantas korupsi dengan cara ott dan memperberat para koruptor ❌
Melarang ott supaya dapat pandangan bagus dari negara lain bahwa di indo gak ada korupsi ✅"
1607938363386138625,https://twitter.com/suluhpandu/status/1607938363386138625,2022-12-28 03:15:54+00:00,1607741894552846336,1,56,"@detikcom air keras gampang ya didapat, jadi serem"
1607879487487889408,https://twitter.com/s_b_darmawan/status/1607879487487889408,2022-12-27 23:21:57+00:00,1607741894552846336,0,27,"@detikcom Innalillahi.kenapa sih org ini sadis sekali.pembunuhan berencana ini,kan air keras mesti beli dulu.kalo ketangkep jgn dikasih ampun ini orang gila."
1607879119743901697,https://twitter.com/reincarnasi2/status/1607879119743901697,2022-12-27 23:20:29+00:00,1607741894552846336,1,21,@detikcom Sudah waktu nya penjualan air keras diperketat....
1607770965286727680,https://twitter.com/noviblekok2/status/1607770965286727680,2022-12-27 16:10:43+00:00,1607741894552846336,0,85,"@detikcom Kl udh gak demen sama istri nya mbok ya jangan jahat gitu pak, kan bisa di omongin baik baik kasian juga tuh anaknya, makanya kl ada pemberian otak dateng duluan biar gak dapet otak rijek"
1607766766993936384,https://twitter.com/f1_tawan/status/1607766766993936384,2022-12-27 15:54:02+00:00,1607741894552846336,3,32,@detikcom Makin banyak psikopat di negara paling relijies
1607572125644369920,https://twitter.com/Pencerah___/status/1607572125644369920,2022-12-27 03:00:36+00:00,1607237256535838720,3,7,"@detikcom Kalau alasan penjualan rokok ketengan dilarang karena alasan supaya masyarakat tidak mampu beli rokok bungkusan, itu persepsi yang keliru.

Justru mereka akan menggunakan ""uang lain"" misalnya mengurangi jajan anak.

Ini bukan solusi pak @jokowi 🙏"
1607363408302854144,https://twitter.com/Ronnie_Rusli/status/1607363408302854144,2022-12-26 13:11:14+00:00,1607237256535838720,4,47,"@detikcom Kenapa gak sekalian keluarin Keppres PNS wajib merokok Jarum sehari sebungkus utk bantu pemilik Rokok Jarum sekaligus pemilik BCA, Polytron dst “silahkan tambahin sendiri”"
1607344964513714177,https://twitter.com/Cindysparkkyu/status/1607344964513714177,2022-12-26 11:57:57+00:00,1607299653137010694,2,37,"@detikcom Sopir truk itu rata2 udh terlatih,apalagi dia muatan banyak pasti dia hati2 bgt soalnya salah dikit yg kena sekitarnya dia 
Salahin tuh petinggi yg pakai fasilitas dinas di luar jam kerja &amp; nyalahin sirine seenak jidat bikin kaget orang, bawa mayat atau pasien darurat jg kagak"
1607339695582871554,https://twitter.com/el_waro99/status/1607339695582871554,2022-12-26 11:37:01+00:00,1607299653137010694,1,66,"@detikcom Kalau damai kok truk harus ganti rugi kerusakan mobil pajero, harusnya kalau damai kerusakan resiko sendiri sendir. Lagian itu kan mobil dinas mobil yg notabene dibeli dari pajak rakyat @Puspen_TNI @tni_ad ?"
1607314761318006784,https://twitter.com/adinathaeddo/status/1607314761318006784,2022-12-26 09:57:56+00:00,1607299653137010694,0,31,"@detikcom Udah gw nilai, bukti cctv mah gabakal kepake"
1607307720746758144,https://twitter.com/Hedi_WA/status/1607307720746758144,2022-12-26 09:29:57+00:00,1607299653137010694,0,38,"@detikcom Kelihatan dari foto posisi jatuh  aja udah trucknya menghindar itu belok,,,dinpotong sama mobil,, malah truck ganti rugi,, makin aneh aja negara ini"
1607301563068080130,https://twitter.com/Ardhiyanti9/status/1607301563068080130,2022-12-26 09:05:29+00:00,1607299653137010694,3,106,@detikcom Pemilik truk paham betul bagaimana ribetnya urusan dengan pihak berpangkat. Meskipun cctv ada tetap berpangkat yang berkuasa.
1607301421262852096,https://twitter.com/SiapaAk13719019/status/1607301421262852096,2022-12-26 09:04:55+00:00,1607299653137010694,2,49,"@detikcom @Puspen_TNI @tni_ad lagi melucu nih 😂
Pengen bernasib kaya Isilop kali, terpuruk gak dipercaya masyarakat.
Tolong @_TNIAL_ jangan niru yaaa, sejak jaman reformasi dulu, emang Marinir yg dekat sama rakyat."
1607294656303489025,https://twitter.com/BNarararya/status/1607294656303489025,2022-12-26 08:38:02+00:00,1607266568420921345,0,14,@detikcom Kejadian gini ini biasanya terjadi di kawasan dengan tingkay pembangunan SDM yg rendah
1607261952430206976,https://twitter.com/prayogayuliano/status/1607261952430206976,2022-12-26 06:28:05+00:00,1607171866891894784,0,16,"@detikcom Damai karena:
1. Rakyat kecil ga pengen masalah panjang
2. Jenderal tau dia salah, dia nuntut pun hanya akan bikin malu dihadapan rekan seprajurit"
1607214099318067201,https://twitter.com/fyanelshaa/status/1607214099318067201,2022-12-26 03:17:56+00:00,1607210199475015681,0,28,"@detikcom Gak ada yg gaduh, cuma media Indonesia aja yg bikin gaduh sih"
1607198758332436480,https://twitter.com/GieDKnight/status/1607198758332436480,2022-12-26 02:16:58+00:00,1607171866891894784,0,31,"@detikcom yg dilakukan udah miss of conduct, abuse of power, dan berpotensi membahayakan orang lain ga sih??? @Puspen_TNI Trus supir truknya apa dikasih kompensasi atas kerugiannya?"
1607184804319223811,https://twitter.com/Dittothesame/status/1607184804319223811,2022-12-26 01:21:32+00:00,1607171866891894784,1,13,@detikcom Damai gimana? Kerugian truknya diganti ga?
1607184641303416833,https://twitter.com/SarahSiregar991/status/1607184641303416833,2022-12-26 01:20:53+00:00,1607171866891894784,1,102,"@detikcom Ini bukan hanya sekedar masalah supir truck dan Pajero. Tapi juga masalah aturan yg dilanggar demi keselamatan semua pengguna jalan. Kalau tidak ada hukuman kpd yg salah, mungkin saja ini akan terulang lagi dan bisa menelan korban jiwa."
1607181156994396161,https://twitter.com/TiasDesgar/status/1607181156994396161,2022-12-26 01:07:02+00:00,1607171866891894784,0,12,"@detikcom Perang engga,penting engga tp suka make jalan kaya punya dia sendiri ya ini"
1607179166465822720,https://twitter.com/TriWahy92027143/status/1607179166465822720,2022-12-26 00:59:07+00:00,1607171866891894784,1,19,"@detikcom Haruanya di perjelas aturannya dalam situasi yang bagaimana sirene boleh di hidupkan, kalau bukan kondisi darurat yo jangan di hidupkan, bikin kaget saja"
1607175784380391424,https://twitter.com/hanmula/status/1607175784380391424,2022-12-26 00:45:41+00:00,1607171866891894784,0,51,"@detikcom Ya pasti damai lah, mw dipanjangin juga nanti ribet sama kacang ijo"
1607174633241063425,https://twitter.com/kkindex/status/1607174633241063425,2022-12-26 00:41:07+00:00,1607171866891894784,2,56,@detikcom dan bpk brigjen bertanggung jawab penuh atas kerugian moril dan materil sopir truk kan? 😌
1607174205887610881,https://twitter.com/SiapaAk13719019/status/1607174205887610881,2022-12-26 00:39:25+00:00,1607171866891894784,6,161,"@detikcom Ya pasti damai lah, orang yang salah si jendral arogan. Tinggal apa @Puspen_TNI mau bertindak apa tinggal diem sbb pelaku jendral.
Kalo diem jangan salahkan masyarakat kalo imej ke TNI anjlok kaya Isilop gara² Sambo"
1607036410934210560,https://twitter.com/ErikS_2601/status/1607036410934210560,2022-12-25 15:31:52+00:00,1607003952041566208,0,53,@detikcom Beginilah jaman sekarang.. orang mau berkunjung dilarang2.. apa warga solo mau saja dikatakan intoleran gara2 kelakuan segelintir bayaran dengan narasi dungu penuh kebencian?
1607020003819417600,https://twitter.com/Doni13587681/status/1607020003819417600,2022-12-25 14:26:40+00:00,1607003952041566208,0,34,@detikcom Pendemo bayaran. Jaman presiden sebelumnya nggak pernah ada. Jumlahnya segelintir pula. Apa duit bayar demo bayaran kurang ? Ganjar mau ke jabar atau DKI atau sumatra bebas. Asalkan laku saja.
1607011160859217920,https://twitter.com/MalmsteenEndye/status/1607011160859217920,2022-12-25 13:51:32+00:00,1607003952041566208,5,123,@detikcom Biar dikira warga solo menolak. Padahal yang demo tuh mahluk2 bayaran semua.. Demo kok cuma segelintir..
1607010801440935941,https://twitter.com/uukonen/status/1607010801440935941,2022-12-25 13:50:06+00:00,1607003952041566208,0,17,"@detikcom Sebego begonya orang ya ini yg demo, pengangguran kok di demo. Takut bgt sm Anies 🤣😅😂"
1607009873757343744,https://twitter.com/Boediantar4/status/1607009873757343744,2022-12-25 13:46:25+00:00,1607003952041566208,1,12,"@detikcom Yang demo paling ya itu-itu ...
Yang jadi pejabat pada safari politik bahkan bagi-bagi sembako kok dibiarkan 😃😃"
1607009664029581313,https://twitter.com/SidiqHartaka/status/1607009664029581313,2022-12-25 13:45:35+00:00,1607003952041566208,16,30,"@detikcom Piye mas Gibran, wargamu kok pekok koyo ngene?!"
1607008862523248641,https://twitter.com/Untungrakatesa/status/1607008862523248641,2022-12-25 13:42:24+00:00,1607003952041566208,1,40,"@detikcom Wingi pas nang acarane kaesang kok rak mbok usir, Ndes? Saiki sok2an.... Kakean Seng-Su"
1607006341759119360,https://twitter.com/mbahsurip_sanse/status/1607006341759119360,2022-12-25 13:32:23+00:00,1607003952041566208,0,83,"@detikcom Perlu di telusuri orang2 yg nolak itu siapa, motivasinya apa, siapa di belakangnya, pertama...apakah anies pernah bersalah pd orang2 tsb?, kedua...anies ke solo menghadiri undangan pernikahan salahnya di mana? pe'a kok di formalin...awet"
1607005439602065409,https://twitter.com/zuhar3910/status/1607005439602065409,2022-12-25 13:28:48+00:00,1607003952041566208,0,44,"@detikcom Manusia goblok ya begitu....orang diundang acara pernikahan kok mau ditolak...yg nolak cm belasan orang lg...kok kelihatan sekali mereka itu dibayar utk demo.
.klo mau demo yg masuk diakal lah..."
1607004715627466755,https://twitter.com/makkacucue/status/1607004715627466755,2022-12-25 13:25:55+00:00,1607003952041566208,0,40,@detikcom Hadiri pesta koq didemo ?? Lucu &amp; goblok kalian 😀😀
1606936770247266305,https://twitter.com/chaaaaww/status/1606936770247266305,2022-12-25 08:55:56+00:00,1606585663788355584,0,47,"@detikcom Bodo amat, mati juga bodo amat. Yang dipeduliin nitijen tuh si bapak sopir truk yang ketiban sial krn si jendral arogan."
1606928314421346304,https://twitter.com/yongtos2005/status/1606928314421346304,2022-12-25 08:22:20+00:00,1606585663788355584,0,49,"@detikcom Bentuk nyata ugal ugalan aparat. Tiap hari ada aja tuh yg belagu. Macet dikit main klakson n sirene. Kyk rakyat ini babu kali. Kalian tuh makan uang kami, dan pelayan kami! Ingatlah posisi!"
1606891832264503296,https://twitter.com/andrewsitorus/status/1606891832264503296,2022-12-25 05:57:22+00:00,1606863525254762497,0,92,"@detikcom yang tipis iman mereka, yang disalahkan orang yang ibadah. mereka yang mengganggu orang yang lagi ibadah dengan khusuk, malah orang yang lagi ibadah yang dikatain mengganggu mereka. lucu sekali manusia-manusia playing victim ini."
1606872670725091330,https://twitter.com/dalamkesunyian/status/1606872670725091330,2022-12-25 04:41:13+00:00,1606863525254762497,8,78,"@detikcom Masih banyak orang jahat di negeri ini, lucunya mereka merasa mendapat pahala dari kejahatannya."
1606872619198058496,https://twitter.com/ptrbrmnty/status/1606872619198058496,2022-12-25 04:41:01+00:00,1606585663788355584,0,75,"@detikcom Beritain supir truknya, kita semua udah bodo amat tu brigjen kek mana."
1606851233142444033,https://twitter.com/revolted5/status/1606851233142444033,2022-12-25 03:16:02+00:00,1606585663788355584,0,19,"@detikcom Penyebab utamanya adalah bunyi sirine yg membuat kaget. 
Apakah hal itu diselidiki lebih lanjut? Coba aja dilihat peraturannya kapan sirine boleh dipake. Kembalikan ke hukumnya, katanya hidup di negara hukum."
1606849094361964545,https://twitter.com/aryodash/status/1606849094361964545,2022-12-25 03:07:32+00:00,1606585663788355584,0,20,"@detikcom Contoh arogansi oknum TNI yg hasilnya merugikan oknum TNI itu sendiri. 

Terima kasih pak supir truk,
Untuk Pak TNI, semoga kapok!! 😂😂😂😂"
1606721110116298752,https://twitter.com/yudo7/status/1606721110116298752,2022-12-24 18:38:58+00:00,1606656695702376454,1,38,"@detikcom Penggiringan opini, itu mobil nina ninu dari kiri motong terus puter balik. Valentino rosi juga belum tentu bisa ngendaliin kendaraannya, jangan mentang2 karena abdi negara bisa jadi arogan di jalan"
1606675031962320896,https://twitter.com/Evalez_/status/1606675031962320896,2022-12-24 15:35:52+00:00,1606656695702376454,4,24,"@detikcom Itu Brigjen lagi sama istrinya, kemungkinan bukan urusan dinas, ngapain juga nyalain sirine patwal? kalau era Jenderal Andika hal konyol &amp; tolol seperti ini bisa jadi Brigjennya yg malah kena sanksi"
1606661616854274054,https://twitter.com/dr_koko28/status/1606661616854274054,2022-12-24 14:42:34+00:00,1606585663788355584,0,471,@detikcom Supir truknya juga aman kan?
